MAL_ID,MAL_SCORE,MAL_TITLE,GENRES,STUDIOS,DIRECTORS,OG_CREATOR,SOURCE,ANIM_DIRECTOR,COMPOSER,AGE_RATING
10870,7.25,b'Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV)',"[b'Comedy', b'Sci-Fi']",[b'Production I.G'],"b'Kawagoe, Jun'",None,b'Manga',b'Majiro',"b'Inai, Keiji'",b'PG - Children'
1374,7.25,b'Kyoushoku Soukou Guyver (2005)',"[b'Adventure', b'Sci-Fi']",[b'OLM'],"b'Koumoto, Shougo'",b'CLAMP',b'Manga',"b'Shindou, Yuu'","b'Iuchi, Maiko'",b'PG-13 - Teens 13 or older'
2253,7.25,b'Mazinger Z',"[b'Action', b'Drama', b'Sci-Fi']",[b'Toei Animation'],"b'Satou, Junichi'",None,b'Manga',None,None,b'PG-13 - Teens 13 or older'
10396,7.24,b'Ben-To',"[b'Action', b'Comedy', b'Gourmet']",[b'David Production'],"b'Ueda, Hidehito'","b'Eiki, Eiki'",b'Light novel',None,None,b'PG-13 - Teens 13 or older'
246,7.24,b'Groove Adventure Rave',"[b'Adventure', b'Comedy', b'Fantasy', b'Romance']",[b'Studio Deen'],None,"b'Inoue, Kazurou'",b'Manga',"b'Ishikawa, Tomomi'","b'Takaki, Hiroshi'",b'PG-13 - Teens 13 or older'
24625,7.24,b'Gundam Build Fighters Try',"[b'Action', b'Sci-Fi']",[b'Sunrise'],None,"b'Akino, Matsuri'",b'Original',"b'Karasu, Hiroaki'","b'Hattori, Katsuhisa'",b'G - All Ages'
4551,7.24,b'Hakushaku to Yousei',"[b'Adventure', b'Fantasy', b'Romance']",[b'Artland'],"b'Sueda, Yoshifumi'","b'Tachibana, Yuka'",b'Light novel',None,None,b'PG-13 - Teens 13 or older'
953,7.24,b'Juu Ou Sei',"[b'Action', b'Adventure', b'Drama', b'Mystery', b'Sci-Fi']",[b'Bones'],None,"b'Tsuji, Naoki'",b'Manga',"b'Komaru, Toshiyuki'",None,b'R - 17+ (violence & profanity)'
29325,7.24,b'Koukaku Kidoutai Arise: Alternative Architecture',[b'Sci-Fi'],[b'Production I.G'],None,b'Aquaplus',b'Manga',None,"b'Nishiura, Tomohito'",b'R - 17+ (violence & profanity)'
4375,7.24,b'Kyoro-chan',"[b'Adventure', b'Comedy', b'Fantasy']",[b'Group TAC'],"b'Masui, Souichi'","b'Yatate, Hajime'",b'Other',"b'Itou, Daisuke'","b'Kubota, Mina'",b'PG - Children'
5273,7.24,b'Miracle Giants Doumu-kun',[b'Sports'],[],None,"b'Fujishiro, Takeshi'",b'Manga',"b'Sumimoto, Etsuko'","b'Suzuki, Saeko'",b'PG - Children'
38098,7.24,b'Mix',"[b'Drama', b'Romance', b'Sports']",[b'OLM'],None,"b'Imai, Kami'",b'Manga',"b'Yoda, Masahiko'",b'TOMISIRO',b'PG-13 - Teens 13 or older'
12467,7.24,b'Nazo no Kanojo X',[b'Romance'],[b'Hoods Entertainment'],"b'Kishi, Seiji'",None,b'Manga',None,"b'Haketa, Takefumi'",b'R - 17+ (violence & profanity)'
2835,7.24,b'Patalliro!',"[b'Adventure', b'Boys Love', b'Comedy', b'Romance']",[b'Toei Animation'],"b'Kusakawa, Keizou'","b'Sakaki, Ichirou'",b'Manga',"b'Kobayashi, Akemi'","b'Senju, Akira'",b'PG-13 - Teens 13 or older'
22273,7.24,b'Selector Infected WIXOSS',[],[b'J.C.Staff'],"b'Kobayashi, Atsushi'",None,b'Card game',"b'Nishii, Terumi'","b'Hama, Takeshi'",b'R - 17+ (violence & profanity)'
341,7.24,b'Spiral: Suiri no Kizuna',"[b'Drama', b'Mystery']",[b'J.C.Staff'],"b'Nishikiori, Hiroshi'",None,b'Manga',None,"b'Haneoka, Kei'",b'PG-13 - Teens 13 or older'
935,None,b'Witchblade',None,None,"b'Araki, Tetsurou'","b'Maekawa, Takeshi'",None,None,"b'Ikeda, Daisuke'",None
41619,7.23,b'Munou na Nana',"[b'Supernatural', b'Suspense']",[b'Bridge'],"b'Yabuta, Shuuhei'",None,b'Manga',None,b'Gontiti',b'R - 17+ (violence & profanity)'
350,7.23,b'Ojamajo Doremi',[b'Comedy'],[b'Toei Animation'],"b'Kasai, Kenichi'","b'Akahori, Satoru'",b'Original',"b'Furukawa, Hideki'","b'Chiba, Naoki'",b'G - All Ages'
48406,7.23,b'Re-Main',[b'Sports'],[b'MAPPA'],"b'Kobayashi, Tsuneo'","b'Yatate, Hajime'",b'Original',"b'Hayasaka, Satsuki'","b'Wakeshima, Kanon'",b'PG-13 - Teens 13 or older'
2361,7.23,b'Sei Juushi Bismarck',"[b'Action', b'Adventure', b'Sci-Fi']",[b'Studio Pierrot'],"b'Hirata, Toshio'",b'Type-Moon',b'Original',"b'Koikawa, Shinpei'","b'Komuro, Tetsuya'",b'PG-13 - Teens 13 or older'
41456,7.23,"b'Sentouin, Hakenshimasu!'","[b'Action', b'Comedy', b'Fantasy']",[b'J.C.Staff'],"b'Ibata, Shouta'","b'Kodaka, Kazutaka'",b'Light novel',"b'Nakatake, Manabu'","b'Matsuo, Hayato'",b'PG-13 - Teens 13 or older'
6758,7.23,b'Tatakau Shisho: The Book of Bantorra',"[b'Action', b'Fantasy']",[b'David Production'],None,b'Spike Chunsoft',b'Light novel',"b'Uno, Makoto'","b'Nakagawa, Koutarou'",b'R - 17+ (violence & profanity)'
7058,7.23,b'Uragiri wa Boku no Namae wo Shitteiru',"[b'Adventure', b'Boys Love', b'Drama', b'Fantasy']",[b'J.C.Staff'],"b'Motonaga, Keitarou'","b'Mikumo, Gakuto'",b'Manga',"b'Yanagisawa, Masahide'","b'Iwashiro, Taro'",b'R - 17+ (violence & profanity)'
30740,7.23,b'Young Black Jack',[b'Drama'],[b'Tezuka Productions'],"b'Murase, Shukou'",b'Bandai-Namco',b'Manga',None,None,b'PG-13 - Teens 13 or older'
5675,7.23,b'Basquash!',[b'Sports'],[b'Satelight'],"b'Okamoto, Hideki'",None,b'Original',None,None,b'PG-13 - Teens 13 or older'
40752,7.22,b'Bishounen Tanteidan',[b'Mystery'],[b'Shaft'],"b'Sakoi, Masayuki'",None,b'Novel',"b'Arai, Nobuhiro'","b'Nakanishi, Ryousuke'",b'PG-13 - Teens 13 or older'
6149,7.23,b'Chibi Maruko-chan (1995)',"[b'Comedy', b'Slice of Life']",[b'Nippon Animation'],"b'Moriwaki, Makoto'",b'Ryukishi07',b'Manga',"b'Suwa, Masahiro'",None,b'G - All Ages'
2383,7.23,b'Cybersix',"[b'Action', b'Adventure', b'Romance', b'Sci-Fi']",[b'Telecom Animation Film'],"b'Oikawa, Kei'","b'Katou, Haruaki'",b'Other',None,None,b'PG-13 - Teens 13 or older'
1313,7.23,b'Digimon Adventure 02',"[b'Action', b'Adventure', b'Comedy', b'Drama', b'Fantasy']",[b'Toei Animation'],"b'Oobari, Masami'","b'Hara, Yui'",b'Original',None,"b'Nagaoka, Seikou'",b'PG - Children'
37347,7.23,b'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II',"[b'Action', b'Adventure', b'Comedy', b'Fantasy', b'Romance']",[b'J.C.Staff'],"b'Shimizu, Hisatoshi'",None,b'Light novel',None,None,b'PG-13 - Teens 13 or older'
2030,7.23,b'El Cazador de la Bruja',"[b'Adventure', b'Drama', b'Mystery']",[b'Bee Train'],None,None,b'Original',None,None,b'PG-13 - Teens 13 or older'
1524,7.23,b'Fuujin Monogatari',"[b'Drama', b'Fantasy', b'Slice of Life', b'Supernatural']",[b'Production I.G'],"b'Ishihira, Shinji'","b'Takaya, Yoshiki'",b'Original',None,None,b'G - All Ages'
915,None,b'Ginga Densetsu Weed',None,None,"b'Kojima, Masayuki'","b'Nagai, Go'",None,None,"b'Mussorgsky, Modest'",None
34279,7.23,b'Grancrest Senki',"[b'Action', b'Drama', b'Fantasy', b'Romance']",[b'A-1 Pictures'],"b'Yamaga, Hiroyuki'",b'Asaura',b'Light novel',"b'Asano, Kyouji'","b'Yanagi, Nagi'",b'R - 17+ (violence & profanity)'
1808,7.23,b'Kamichama Karin',"[b'Comedy', b'Fantasy', b'Romance']",[b'Satelight'],"b'Yonetani, Yoshitomo'","b'Mashima, Hiro'",b'Manga',"b'Ebara, Yasuyuki'","b'Fukusawa, Erika'",b'PG-13 - Teens 13 or older'
32949,7.23,b'Kuzu no Honkai',"[b'Drama', b'Romance']",[b'Lerche'],"b'Andou, Masahiro'","b'Yatate, Hajime'",b'Manga',"b'Marufuji, Hirotaka'","b'Tanaka, Kouhei'",b'R+ - Mild Nudity'
5525,7.22,b'07-Ghost',"[b'Action', b'Fantasy']",[b'Studio Deen'],"b'Kishi, Seiji'","b'Tani, Mizue'",b'Manga',"b'Matsuura, Mai'","b'Sawano, Hiroyuki'",b'PG-13 - Teens 13 or older'
10719,7.22,b'Boku wa Tomodachi ga Sukunai',"[b'Comedy', b'Romance', b'Slice of Life', b'Ecchi']",[b'AIC Build'],"b'Uemura, Yutaka'","b'Itsuki, Natsumi'",b'Light novel',None,"b'Nakanishi, Ryousuke'",b'R+ - Mild Nudity'
10163,7.22,b'C: The Money of Soul and Possibility Control',"[b'Action', b'Mystery', b'Suspense']",[b'Tatsunoko Production'],"b'Hirao, Takayuki'",None,b'Original',None,"b'Hirano, Yoshihisa'",b'PG-13 - Teens 13 or older'
1778,7.22,"b""Dae Jang Geum: Jang Geum's Dream""","[b'Adventure', b'Comedy', b'Gourmet']",[],None,None,b'Other',None,None,b'PG - Children'
4726,7.22,b'Druaga no Tou: The Sword of Uruk',"[b'Adventure', b'Fantasy']",[b'Gonzo'],None,None,b'Game',None,"b'Kuroda, Kenichi'",b'PG-13 - Teens 13 or older'
27525,7.22,b'Fate/kaleid liner Prisma\xe2\x98\x86Illya 2wei Herz!',"[b'Action', b'Comedy', b'Fantasy', b'Slice of Life']",[b'SILVER LINK.'],"b'Kawaguchi, Keiichirou'",None,b'Manga',"b'Nakata, Masahiko'","b'Kikuchi, Shunsuke'",b'PG-13 - Teens 13 or older'
1126,7.22,b'Figure 17: Tsubasa & Hikaru',"[b'Sci-Fi', b'Slice of Life']",[b'OLM'],"b'Fukuda, Michio'","b'Adachi, Mitsuru'",b'Original',None,"b'Shimokawa, Naoya'",b'PG-13 - Teens 13 or older'
37140,7.22,b'Gegege no Kitarou (2018)',"[b'Comedy', b'Horror', b'Supernatural']",[b'Toei Animation'],"b'Tanaka, Motoki'","b'Ueshiba, Riichi'",b'Manga',"b'Hosoda, Naoto'","b'Iwasaki, Taku'",b'PG - Children'
3010,7.22,b'Kaiketsu Zorro',[b'Adventure'],[b'Ashi Production'],None,"b'Maya, Mineo'",b'Other',"b'Kozakai, Yoshio'","b'Mizutani, Hiromi'",b'PG-13 - Teens 13 or older'
37086,7.22,b'Kakegurui\xc3\x97\xc3\x97',"[b'Drama', b'Mystery']",[b'MAPPA'],None,None,b'Manga',None,"b'Iizuka, Masaaki'",b'R - 17+ (violence & profanity)'
1691,7.22,b'Kaze no Stigma',"[b'Action', b'Romance', b'Supernatural']",[b'Gonzo'],"b'Akiyama, Katsuhito'","b'Mizuno, Eita'",b'Light novel',"b'Masuda, Kuniaki'","b'Katou, Tatsuya'",b'PG-13 - Teens 13 or older'
147,7.22,b'Kimi ga Nozomu Eien',"[b'Drama', b'Romance', b'Slice of Life']",[b'Studio Fantasia'],"b'Katsumata, Tomoharu'","b'Shirodaira, Kyou'",b'Visual novel',None,"b'Watanabe, Cheru'",b'R+ - Mild Nudity'
3272,7.22,b'Kinnikuman',"[b'Adventure', b'Comedy', b'Sports']",[b'Toei Animation'],"b'Itagaki, Shin'",None,b'Manga',"b'Sai, Fumihide'","b'Inai, Keiji'",b'PG-13 - Teens 13 or older'
31952,7.22,b'Kono Bijutsubu ni wa Mondai ga Aru!',"[b'Comedy', b'Romance']",[b'feel.'],"b'Watanabe, Takashi'",b'Loose Boy',b'Manga',"b'Oonuki, Kenichi'","b'Kuriyama, Yoshichika'",b'PG-13 - Teens 13 or older'
4903,7.22,b'Kyou no 5 no 2 (TV)',"[b'Comedy', b'Ecchi']",[b'Xebec'],"b'Watada, Shinya'","b'Toudou, Izumi'",b'Manga',"b'Nakai, Jun'","b'Terada, Shiho'",b'PG-13 - Teens 13 or older'
1196,7.22,b'Masuda Kousuke Gekijou Gag Manga Biyori',[b'Comedy'],[b'Artland'],"b'Soutome, Kouichirou'",None,b'Manga',None,"b'Yokoyama, Masaru'",b'PG-13 - Teens 13 or older'
2518,7.22,b'Masuda Kousuke Gekijou Gag Manga Biyori 2',[b'Comedy'],[b'Artland'],"b'Nishikiori, Hiroshi'",None,b'Manga',"b'Kimura, Takahiro'","b'Wakakusa, Kei'",b'PG-13 - Teens 13 or older'
3467,7.22,b'Nogizaka Haruka no Himitsu',"[b'Comedy', b'Romance']",[b'Diomed\xc3\xa9a'],"b'Kise, Kazuchika'","b'Akatsuki, Natsume'",b'Light novel',"b'Sekiguchi, Kanami'",None,b'PG-13 - Teens 13 or older'
2152,7.22,b'Oh! Edo Rocket',"[b'Comedy', b'Drama', b'Fantasy', b'Sci-Fi']",[b'Madhouse'],"b'Hongou, Mitsuru'","b'Yamagata, Ishio'",b'Other',"b'Morita, Kazuaki'","b'Sagisu, Shirou'",b'PG-13 - Teens 13 or older'
19221,7.22,"b'Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru'","[b'Comedy', b'Romance']",[b'Diomed\xc3\xa9a'],None,"b'Odagiri, Hotaru'",b'Light novel',None,"b'Ueno, Yoko'",b'PG-13 - Teens 13 or older'
107,7.22,b'Ou Dorobou Jing',"[b'Adventure', b'Comedy', b'Fantasy', b'Sci-Fi']",[b'Studio Deen'],None,"b'Tabata, Yoshiaki'",b'Manga',None,"b'Yoshino, Yuuji'",b'PG-13 - Teens 13 or older'
1565,7.22,b'Pokemon Diamond & Pearl',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'OLM'],"b'Watanabe, Odahiro'","b'Tezuka, Osamu'",b'Game',None,"b'Itou, Masumi'",b'PG - Children'
276,7.17,b'Mahoromatic: Automatic Maiden',"[b'Comedy', b'Romance', b'Sci-Fi', b'Ecchi']","[b'Gainax', b'Shaft']","b'Watanabe, Ayumu'",None,b'Manga',None,"b'Takada, Masafumi'",b'R+ - Mild Nudity'
42340,7.17,b'Meikyuu Black Company',"[b'Comedy', b'Fantasy']",[b'SILVER LINK.'],"b'Nishio, Daisuke'","b'NISIO, ISIN'",b'Manga',None,"b'Tsuji, Yo'",b'PG-13 - Teens 13 or older'
2825,7.16,b'Arabian Nights: Sindbad no Bouken (TV)',"[b'Adventure', b'Fantasy', b'Romance']",[b'Nippon Animation'],"b'Nishizawa, Nobutaka'","b'Sakura, Momoko'",b'Book',"b'Oota, Keiko'","b'Shiina, Gou'",b'G - All Ages'
369,7.16,b'Boogiepop wa Warawanai',"[b'Avant Garde', b'Drama', b'Horror', b'Mystery', b'Supernatural']",[b'Madhouse'],"b'Satou, Takuya'",None,b'Light novel',None,None,b'R+ - Mild Nudity'
36633,7.16,b'Date A Live III',"[b'Comedy', b'Romance', b'Sci-Fi']",[b'J.C.Staff'],"b'Hosoda, Mamoru'","b'Hongou, Akiyoshi'",b'Light novel',None,None,b'R - 17+ (violence & profanity)'
9379,7.16,b'Denpa Onna to Seishun Otoko',"[b'Comedy', b'Sci-Fi', b'Slice of Life']",[b'Shaft'],"b'Kaneko, Shingo'","b'Omori, Fujino'",b'Light novel',None,"b'Kawai, Kenji'",b'PG-13 - Teens 13 or older'
958,7.16,b'HeatGuy J',"[b'Action', b'Adventure', b'Sci-Fi']",[b'Satelight'],"b'Oohashi, Yoshimitsu'",None,b'Original',None,"b'Fujisawa, Kenji'",b'PG-13 - Teens 13 or older'
31610,7.16,b'Kyoukai no Rinne (TV) 2nd Season',"[b'Comedy', b'Romance', b'Supernatural']","[b""Brain's Base""]","b'Ishihira, Shinji'",None,b'Manga',None,"b'Mizutani, Hiromi'",b'PG-13 - Teens 13 or older'
2542,7.16,b'Lady Georgie',"[b'Drama', b'Romance']",[b'Tokyo Movie Shinsha'],"b'Igarashi, Takuya'",None,b'Manga',"b'Hirata, Katsuzou'",b'REMI',b'PG-13 - Teens 13 or older'
277,7.16,b'Mahoromatic: Motto Utsukushii Mono',"[b'Comedy', b'Drama', b'Romance', b'Sci-Fi', b'Ecchi']","[b'Gainax', b'Shaft']","b'Satou, Junichi'",None,b'Manga',None,"b'Takanashi, Yasuharu'",b'R+ - Mild Nudity'
1164,7.16,b'Mahou Senshi Louie',"[b'Adventure', b'Comedy', b'Fantasy']",[b'J.C.Staff'],"b'Matsuda, Kiyoshi'","b'Mizuno, Ryou'",b'Light novel',None,"b'Vivaldi, Antonio Lucio'",b'PG-13 - Teens 13 or older'
8917,7.16,b'Mouretsu Pirates',[b'Sci-Fi'],[b'Satelight'],"b'Nishida, Masafumi'",b'Koge-Donbo*',b'Light novel',"b'Morimae, Kazuya'","b'Kawada, Ruka'",b'PG-13 - Teens 13 or older'
2926,7.16,b'Myself; Yourself',"[b'Drama', b'Romance']",[b'Doga Kobo'],"b'Annou, Masami'","b'Yokoyari, Mengo'",b'Visual novel',"b'Sekiguchi, Masahiro'",None,b'PG-13 - Teens 13 or older'
613,7.16,b'Onmyou Taisenki',"[b'Adventure', b'Fantasy', b'Supernatural']",[b'Sunrise'],"b'Akagi, Hiroaki'","b'Amemiya, Yuki'",b'Manga',"b'Osaka, Hiroshi'",None,b'G - All Ages'
15905,7.16,b'Qin Shi Ming Yue: Wanli Changcheng',"[b'Action', b'Fantasy']",[b'Sparkly Key Animation Studio'],"b'Shinohara, Toshiya'","b'Ichihara, Yukino'",b'Novel',None,"b'Matsuo, Hayato'",b'PG-13 - Teens 13 or older'
22865,7.16,b'Rokujouma no Shinryakusha!? (TV)',"[b'Comedy', b'Supernatural']",[b'SILVER LINK.'],"b'Sakurabi, Katsushi'","b'Hirasaka, Yomi'",b'Light novel',None,"b'Watanabe, Chuumei'",b'PG-13 - Teens 13 or older'
21561,7.16,b'Ryuugajou Nanana no Maizoukin (TV)',"[b'Adventure', b'Comedy', b'Mystery', b'Supernatural']",[b'A-1 Pictures'],"b'Kase, Mitsuko'",None,b'Light novel',None,"b'Iwasaki, Taku'",b'PG-13 - Teens 13 or older'
529,7.16,b'Saishuu Heiki Kanojo',"[b'Drama', b'Romance', b'Sci-Fi']",[b'Gonzo'],"b'Itagaki, Shin'",None,b'Manga',None,"b'Kawai, Kenji'",b'R - 17+ (violence & profanity)'
1548,7.16,b'Shin Taketori Monogatari: 1000-nen Joou',"[b'Drama', b'Mystery', b'Sci-Fi']",[b'Toei Animation'],"b'Satou, Hidekazu'",None,b'Manga',None,"b'Hayashi, Yuuki'",b'G - All Ages'
31374,7.16,b'Shingeki! Kyojin Chuugakkou',[b'Comedy'],[b'Production I.G'],"b'Ootani, Hajime'","b'Hiroyama, Hiroshi'",b'Manga',"b'Kaneko, Shizue'","b'Tachibana, Asami'",b'PG-13 - Teens 13 or older'
34915,7.16,b'The iDOLM@STER SideM',[],[b'A-1 Pictures'],"b'Shinbou, Akiyuki'",b'Type-Moon',b'Game',None,"b'Gokita, Takehiko'",b'PG-13 - Teens 13 or older'
3125,None,b'Tokimeki Tonight',None,None,"b'Suda, Yumiko'",None,None,None,"b'Mizoguchi, Hajime'",None
31178,7.16,b'Uta no\xe2\x98\x86Prince-sama\xe2\x99\xaa: Maji Love Legend Star',"[b'Comedy', b'Romance']",[b'A-1 Pictures'],"b'Takagi, Jun'","b'Mizuki, Shigeru'",b'Visual novel',None,"b'Oyamada, Keigo'",b'PG-13 - Teens 13 or older'
4752,7.16,b'Vampire Knight: Guilty',"[b'Drama', b'Mystery', b'Romance', b'Supernatural']",[b'Studio Deen'],"b'Masuda, Toshihiko'",None,b'Manga',None,b'Kuricorder Quartet',b'PG-13 - Teens 13 or older'
1932,7.16,b'Yes! Precure 5',"[b'Action', b'Fantasy']",[b'Toei Animation'],"b'Kakudou, Hiroyuki'",None,b'Original',None,None,b'G - All Ages'
482,7.16,b'Yu\xe2\x98\x86Gi\xe2\x98\x86Oh!: Duel Monsters GX',"[b'Action', b'Comedy', b'Fantasy']",[b'Gallop'],"b'Tachibana, Hideki'","b'Kawamoto, Homura'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
12979,7.15,b'Naruto SD: Rock Lee no Seishun Full-Power Ninden',"[b'Action', b'Comedy']",[b'Studio Pierrot'],"b'Mashimo, Kouichi'","b'Yamato, Takahiro'",b'Manga',None,"b'Sumitomo, Norihito'",b'PG-13 - Teens 13 or older'
2489,7.15,b'Onegai My Melody',"[b'Comedy', b'Fantasy']",[b'Studio Comet'],"b'Nishimura, Junji'",b'Age',b'Unknown',None,"b'Hasegawa, Tomoki'",b'PG - Children'
195,7.15,b'Onegai\xe2\x98\x86Teacher',"[b'Comedy', b'Drama', b'Romance', b'Sci-Fi']",[b'Daume'],None,b'Yudetamago',b'Original',None,"b'Aoki, Nozomi'",b'PG-13 - Teens 13 or older'
1846,7.15,b'Princess Nine: Kisaragi Joshikou Yakyuubu',"[b'Drama', b'Romance', b'Sports']",[b'Phoenix Entertainment'],None,"b'Imigi, Muru'",b'Original',"b'Yamada, Masaki'","b'Iuchi, Maiko'",b'PG-13 - Teens 13 or older'
35847,7.15,b'SSSS.Gridman',"[b'Action', b'Sci-Fi']",[b'Trigger'],"b'Omata, Shinichi'","b'Sakuraba, Coharu'",b'Original',None,"b'Mitake, Akira'",b'PG-13 - Teens 13 or older'
23587,7.15,b'The iDOLM@STER Cinderella Girls',"[b'Comedy', b'Drama']",[b'A-1 Pictures'],"b'Annou, Takashi'","b'Masuda, Kousuke'",b'Game',"b'Katayama, Miyuki'","b'Takumi, Masanori'",b'PG-13 - Teens 13 or older'
31370,7.15,b'Tonkatsu DJ Agetarou',[b'Comedy'],[b'Studio Deen'],"b'Andou, Masaomi'",None,b'Manga',"b'Miura, Nana'","b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
44191,7.15,b'Tropical-Rouge! Precure',"[b'Action', b'Fantasy']",[b'Toei Animation'],"b'Takamoto, Norihiro'",None,b'Original',"b'Hirata, Katsuzou'","b'Oku, Keiichi'",b'G - All Ages'
3692,7.15,b'Yes! Precure 5 GoGo!',"[b'Action', b'Fantasy']",[b'Toei Animation'],"b'Saitou, Hisashi'","b'Igarashi, Yuusaku'",b'Original',"b'Yamamura, Hiroki'","b'Utakane, Kana'",b'G - All Ages'
39184,7.15,b'A3! Season Spring & Summer',"[b'Drama', b'Slice of Life']","[b'P.A. Works', b'Studio 3Hz']","b'Nakamura, Kenji'","b'Nakashima, Kazuki'",b'Game',None,"b'Totsuka, Osamu'",b'PG-13 - Teens 13 or older'
16201,7.15,b'Aku no Hana',"[b'Drama', b'Romance']",[b'Zexcs'],None,"b'Kasukabe, Takeru'",b'Manga',None,"b'Kouda, Masato'",b'R - 17+ (violence & profanity)'
21437,7.15,b'Buddy Complex',"[b'Action', b'Sci-Fi']",[b'Sunrise'],"b'Chigira, Kouichi'","b'Kumakura, Yuuichi'",b'Original',None,"b'Hirano, Yoshihisa'",b'PG-13 - Teens 13 or older'
37338,7.15,b'Chuukan Kanriroku Tonegawa',"[b'Comedy', b'Drama']",[b'Madhouse'],"b'Jinbo, Masato'","b'Tajiri, Satoshi'",b'Manga',None,"b'Kaida, Shogo'",b'PG-13 - Teens 13 or older'
1132,7.15,b'Digimon Frontier',"[b'Action', b'Adventure', b'Comedy', b'Drama', b'Fantasy']",[b'Toei Animation'],"b'Oonuma, Shin'","b'Nakayama, Bunjuro'",b'Original',None,"b'Akiyama, Kensuke'",b'PG - Children'
2222,7.15,b'Dr. Slump: Arale-chan',"[b'Comedy', b'Sci-Fi', b'Slice of Life']",[b'Toei Animation'],None,"b'Yasumura, Youhei'",b'Manga',None,"b'Furui, Hirohito'",b'PG-13 - Teens 13 or older'
1534,7.15,b'Futari wa Precure: Splash\xe2\x98\x86Star',"[b'Action', b'Comedy', b'Fantasy']",[b'Toei Animation'],"b'Ogawa, Kouji'",None,b'Original',None,"b'Ikeda, Daisuke'",b'G - All Ages'
36144,7.15,b'Garo: Vanishing Line',"[b'Action', b'Fantasy', b'Supernatural']",[b'MAPPA'],None,None,b'Original',None,b'Audio Highs',b'R - 17+ (violence & profanity)'
3231,7.15,b'Gunslinger Girl: Il Teatrino',"[b'Action', b'Drama', b'Sci-Fi']",[b'Artland'],None,"b'Kadono, Kouhei'",b'Manga',"b'Tokuda, Hirotaka'","b'Yoshikawa, Kei'",b'R - 17+ (violence & profanity)'
37490,7.15,"b'Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2'","[b'Comedy', b'Drama', b'Mystery']",[b'CloverWorks'],"b'Matsuda, Kiyoshi'","b'Tachibana, Koushi'",b'Game',"b'Ishibashi, Yukiko'","b'Ota, Masatomo'",b'PG-13 - Teens 13 or older'
34787,7.15,b'Idol Time PriPara',[],"[b'Tatsunoko Production', b'Dongwoo A&E']","b'Hayashi, Yuuichirou'","b'Iruma, Hitoma'",b'Game',"b'Noguchi, Takayuki'",None,b'PG - Children'
16668,7.15,b'Kakumeiki Valvrave',[b'Action'],[b'Sunrise'],None,None,b'Original',"b'Kurosawa, Keiko'",None,b'R - 17+ (violence & profanity)'
3229,7.15,b'Kimi ga Aruji de Shitsuji ga Ore de',"[b'Comedy', b'Romance', b'Ecchi']",[b'A.C.G.T.'],"b'Watanabe, Tetsuya'","b'Takahashi, Rumiko'",b'Visual novel',"b'Ban, Yukiko'","b'Arisawa, Takanori'",b'R+ - Mild Nudity'
5079,7.15,b'Kurokami The Animation',[b'Action'],[b'Sunrise'],"b'Yamayoshi, Yasuo'","b'Izawa, Man'",b'Manga',"b'Nakamura, Naoto'","b'Inai, Keiji'",b'R - 17+ (violence & profanity)'
2044,7.15,b'Mahou no Tenshi Creamy Mami',"[b'Comedy', b'Fantasy', b'Romance', b'Sci-Fi']",[b'Studio Pierrot'],"b'Oikawa, Kei'","b'Nakayama, Bunjuro'",b'Original',"b'Watanabe, Yoshihiro'","b'Kajiura, Yuki'",b'G - All Ages'
21863,7.15,b'Mangaka-san to Assistant-san to The Animation',"[b'Comedy', b'Slice of Life', b'Ecchi']",[b'Zexcs'],"b'Furuta, Jouji'",b'Hiroyuki',b'Manga',None,"b'Kikuya, Tomoki'",b'PG-13 - Teens 13 or older'
2834,7.15,b'Miracle\xe2\x98\x86Girls',[b'Drama'],[b'Japan Taps'],"b'Annou, Takashi'","b'Akimoto, Nami'",b'Manga',None,"b'Oshima, Michiru'",b'G - All Ages'
394,7.14,b'Ai Yori Aoshi: Enishi',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'J.C.Staff'],"b'Tokita, Hiroko'","b'Fumizuki, Kou'",b'Manga',"b'Nakayama, Yumi'","b'Masuda, Toshio'",b'PG-13 - Teens 13 or older'
37204,7.14,b'Aikatsu Friends!',[b'Slice of Life'],[b'Bandai Namco Pictures'],"b'Shimoda, Masami'",None,b'Game',None,None,b'PG - Children'
35834,7.14,b'Angolmois: Genkou Kassenki',"[b'Action', b'Drama']",[b'NAZ'],"b'Igarashi, Shishou'","b'Takagi, Nanahiko'",b'Manga',"b'Komine, Masayori'","b'Katayama, Shuuji'",b'PG-13 - Teens 13 or older'
15611,7.14,b'Cardfight!! Vanguard: Link Joker-hen',"[b'Action', b'Adventure']",[b'TMS Entertainment'],"b'Kuriyama, Takayuki'","b'Itou, Akira'",b'Original',None,"b'Negishi, Takayuki'",b'PG-13 - Teens 13 or older'
